691.2940063476562,0.0,0.0,0.0,4.308403968811035,0.5178694725036621,-0.2902015447616577,3.8566198348999023,-0.3778487741947174
118.1500015258789,0.0,0.0,0.0,2.806352138519287,-0.7907942533493042,0.09942218661308289,2.198824644088745,-0.13069534301757812
629.0579833984375,0.0,0.0,0.0,2.270897150039673,-0.5548333525657654,0.5374200344085693,2.8227198123931885,0.5321010947227478
957.6420288085938,0.0,0.0,0.0,1.9002819061279297,-0.5174296498298645,0.4838697612285614,2.2792980670928955,0.5124311447143555
870.1539916992188,0.0,0.0,0.0,3.678424596786499,-0.9753573536872864,0.22162409126758575,4.182407379150391,0.2244013547897339
592.7940063476562,0.0,0.0,0.0,3.91396164894104,-0.996958315372467,0.3027772009372711,4.646974563598633,0.15369752049446106
200.9499969482422,0.0,0.0,0.0,2.7662904262542725,0.5655341148376465,-0.24142597615718842,3.2109534740448,-0.23332758247852325
457.19000244140625,0.0,0.0,0.0,2.326730966567993,-0.5462307333946228,0.4965772032737732,2.79658579826355,0.40862196683883667
492.9580078125,0.0,0.0,0.0,4.257683277130127,-0.6215792894363403,0.08479785174131393,4.6391682624816895,0.13051436841487885
846.4420166015625,0.0,0.0,0.0,4.457544326782227,0.8341052532196045,-0.19091279804706573,4.934274673461914,-0.17421479523181915
810.35400390625,0.0,0.0,0.0,4.203656196594238,0.6875500679016113,-0.13898137211799622,4.597553253173828,-0.19303543865680695
548.1859741210938,0.0,0.0,0.0,4.4611663818359375,-0.908268392086029,0.15694718062877655,4.583011627197266,0.16088151931762695
948.9180297851562,0.0,0.0,0.0,3.071287155151367,-1.2054938077926636,0.46941712498664856,3.937958240509033,0.427212655544281
498.7900085449219,0.0,0.0,0.0,3.85613751411438,-0.6071867346763611,0.16681866347789764,4.105950355529785,0.11841721832752228
355.8819885253906,0.0,0.0,0.0,4.354680061340332,0.20709215104579926,-0.014469394460320473,4.79352331161499,-0.028337255120277405
58.38600158691406,0.0,0.0,0.0,2.8895270824432373,0.32982149720191956,-0.16432984173297882,3.3698673248291016,-0.2450290322303772
189.46200561523438,0.0,0.0,0.0,4.178471565246582,0.6043241024017334,-0.5602189302444458,3.577986478805542,-0.5645908117294312
214.1699981689453,0.0,0.0,0.0,3.9433977603912354,0.5577331781387329,-0.14398926496505737,3.7118418216705322,-0.1403651386499405
351.1579895019531,0.0,0.0,0.0,2.5653340816497803,0.3148568868637085,-0.2783408761024475,3.1477134227752686,-0.3007998466491699
222.76199340820312,0.0,0.0,0.0,1.247914433479309,-0.02914430946111679,-0.014860558323562145,1.2565710544586182,-0.01461118645966053
807.7620239257812,0.0,0.0,0.0,2.76082706451416,0.8206284642219543,-0.49184176325798035,3.395587682723999,-0.4656810164451599
85.197998046875,0.0,0.0,0.0,4.0043182373046875,0.9329312443733215,-0.16308386623859406,4.652302265167236,-0.1362830549478531
835.385986328125,0.0,0.0,0.0,4.540915012359619,0.2969941198825836,-0.03340241685509682,4.743451118469238,0.004491767846047878
229.28199768066406,0.0,0.0,0.0,2.159761428833008,0.4154678285121918,-0.4351077377796173,2.4415812492370605,-0.42559075355529785
305.3580017089844,0.0,0.0,0.0,3.3016228675842285,-0.1991479992866516,0.06589829921722412,2.673703670501709,0.09583976119756699
468.0299987792969,0.0,0.0,0.0,4.186440944671631,-0.19778038561344147,0.05781638249754906,4.145509719848633,0.02202022634446621
