Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
56.27,0.0,0.0,0.0,0.0,0.0,0.0
56.306,0.0,0.0,0.0,0.0,0.0,0.0
56.33,0.0,0.0,0.0,0.0,0.0,0.0
56.366,0.0,0.0,0.0,0.0,0.0,0.0
56.406,0.0,0.0,0.0,0.0,0.0,0.0
56.434,0.0,0.0,0.0,0.0,0.0,0.0
56.47,0.0,0.0,0.0,0.0,0.0,0.0
56.506,0.0,0.0,0.0,0.0,0.0,0.0
56.534,0.0,0.0,0.0,0.0,0.0,0.0
56.57,0.0,0.0,0.0,0.0,0.0,0.0
56.606,0.0,0.0,0.0,0.0,0.0,0.0
56.626,0.0,0.0,0.0,0.0,0.0,0.0
56.67,0.0,0.0,0.0,0.0,0.0,0.0
56.706,0.0,0.0,0.0,0.0,0.0,0.0
56.738,0.0,0.0,0.0,0.0,0.0,0.0
56.77,0.0,0.0,0.0,0.0,0.0,0.0
56.806,0.0,0.0,0.0,0.0,0.0,0.0
56.838,0.0,0.0,0.0,0.0,0.0,0.0
56.87,0.0,0.0,0.0,0.0,0.0,0.0
56.906,0.0,0.0,0.0,0.0,0.0,0.0
56.938,0.0,0.0,0.0,0.0,0.0,0.0
56.97,0.0,0.0,0.0,0.0,0.0,0.0
57.006,0.0,0.0,0.0,0.0,0.0,0.0
57.038,0.0,0.0,0.0,0.0,0.0,0.0
57.07,0.0,0.0,0.0,0.0,0.0,0.0
57.106,0.0,0.0,0.0,0.0,0.0,0.0
57.134,0.0,0.0,0.0,0.0,0.0,0.0
57.17,0.0,0.0,0.0,0.0,0.0,0.0
57.198,0.0,0.0,0.0,0.0,0.0,0.0
57.238,0.0,0.0,0.0,0.0,0.0,0.0
57.27,0.0,0.0,0.0,0.0,0.0,0.0
57.302,0.0,0.0,0.0,0.0,0.0,0.0
57.338,0.0,0.0,0.0,0.0,0.0,0.0
57.366,0.0,0.0,0.0,0.0,0.0,0.0
57.402,0.0,0.0,0.0,0.0,0.0,0.0
57.438,0.0,0.0,0.0,0.0,0.0,0.0
57.47,0.0,0.0,0.0,0.0,0.0,0.0
57.506,0.0,0.0,0.0,0.0,0.0,0.0
57.526,0.0,0.0,0.0,0.0,0.0,0.0
57.57,0.0,0.0,0.0,0.0,0.0,0.0
57.606,0.0,0.0,0.0,0.0,0.0,0.0
57.638,0.0,0.0,0.0,0.0,0.0,0.0
57.67,0.0,0.0,0.0,0.0,0.0,0.0
57.706,0.0,0.0,0.0,0.0,0.0,0.0
57.738,0.0,0.0,0.0,0.0,0.0,0.0
57.77,0.0,0.0,0.0,0.0,0.0,0.0
57.794,0.0,0.0,0.0,0.0,0.0,0.0
57.838,0.0,0.0,0.0,0.0,0.0,0.0
57.87,0.0,0.0,0.0,0.0,0.0,0.0
57.906,0.0,0.0,0.0,0.0,0.0,0.0
57.938,0.0,0.0,0.0,0.0,0.0,0.0
57.97,0.0,0.0,0.0,0.0,0.0,0.0
58.006,0.0,0.0,0.0,0.0,0.0,0.0
58.034,0.0,0.0,0.0,0.0,0.0,0.0
58.07,0.0,0.0,0.0,0.0,0.0,0.0
58.106,0.0,0.0,0.0,0.0,0.0,0.0
58.13,0.0,0.0,0.0,0.0,0.0,0.0
58.17,0.0,0.0,0.0,0.0,0.0,0.0
58.198,0.0,0.0,0.0,0.0,0.0,0.0
58.234,0.0,0.0,0.0,0.0,0.0,0.0
58.27,0.0,0.0,0.0,0.0,0.0,0.0
58.302,0.0,0.0,0.0,0.0,0.0,0.0
58.338,0.0,0.0,0.0,0.0,0.0,0.0
58.366,0.0,0.0,0.0,0.0,0.0,0.0
58.402,0.0,0.0,0.0,0.0,0.0,0.0
58.438,0.0,0.0,0.0,0.0,0.0,0.0
58.47,0.0,0.0,0.0,0.0,0.0,0.0
58.506,0.0,0.0,0.0,0.0,0.0,0.0
58.538,0.0,0.0,0.0,0.0,0.0,0.0
58.57,0.0,0.0,0.0,0.0,0.0,0.0
58.598,0.0,0.0,0.0,0.0,0.0,0.0
58.638,0.0,0.0,0.0,0.0,0.0,0.0
58.67,0.0,0.0,0.0,0.0,0.0,0.0
58.706,0.0,0.0,0.0,0.0,0.0,0.0
58.738,0.0,0.0,0.0,0.0,0.0,0.0
58.77,0.0,0.0,0.0,0.0,0.0,0.0
58.806,0.0,0.0,0.0,0.0,0.0,0.0
58.838,0.0,0.0,0.0,0.0,0.0,0.0
58.87,0.0,0.0,0.0,0.0,0.0,0.0
58.906,0.0,0.0,0.0,0.0,0.0,0.0
58.938,0.0,0.0,0.0,0.0,0.0,0.0
58.97,0.0,0.0,0.0,0.0,0.0,0.0
59.006,0.0,0.0,0.0,0.0,0.0,0.0
59.038,0.0,0.0,0.0,0.0,0.0,0.0
59.066,0.0,0.0,0.0,0.0,0.0,0.0
59.106,0.0,0.0,0.0,0.0,0.0,0.0
59.13,0.0,0.0,0.0,0.0,0.0,0.0
59.17,0.0,0.0,0.0,0.0,0.0,0.0
59.206,0.0,0.0,0.0,0.0,0.0,0.0
59.234,0.0,0.0,0.0,0.0,0.0,0.0
59.27,0.0,0.0,0.0,0.0,0.0,0.0
59.306,0.0,0.0,0.0,0.0,0.0,0.0
59.338,0.0,0.0,0.0,0.0,0.0,0.0
59.37,0.0,0.0,0.0,0.0,0.0,0.0
59.406,0.0,0.0,0.0,0.0,0.0,0.0
59.438,0.0,0.0,0.0,0.0,0.0,0.0
59.466,0.0,0.0,0.0,0.0,0.0,0.0
59.502,0.0,0.0,0.0,0.0,0.0,0.0
59.53,0.0,0.0,0.0,0.0,0.0,0.0
59.57,0.0,0.0,0.0,0.0,0.0,0.0
59.606,0.0,0.0,0.0,0.0,0.0,0.0
59.638,0.0,0.0,0.0,0.0,0.0,0.0
59.666,0.0,0.0,0.0,0.0,0.0,0.0
59.706,0.0,0.0,0.0,0.0,0.0,0.0
59.738,0.0,0.0,0.0,0.0,0.0,0.0
59.77,0.0,0.0,0.0,0.0,0.0,0.0
59.806,0.0,0.0,0.0,0.0,0.0,0.0
59.83,0.0,0.0,0.0,0.0,0.0,0.0
59.87,0.0,0.0,0.0,0.0,0.0,0.0
59.906,0.0,0.0,0.0,0.0,0.0,0.0
59.938,0.0,0.0,0.0,0.0,0.0,0.0
59.97,0.0,0.0,0.0,0.0,0.0,0.0
59.998,0.0,0.0,0.0,0.0,0.0,0.0
60.038,0.0,0.0,0.0,0.0,0.0,0.0
60.066,0.0,0.0,0.0,0.0,0.0,0.0
60.102,0.0,0.0,0.0,0.0,0.0,0.0
60.138,0.0,0.0,0.0,0.0,0.0,0.0
60.17,0.0,0.0,0.0,0.0,0.0,0.0
60.206,0.0,0.0,0.0,0.0,0.0,0.0
60.238,0.0,0.0,0.0,0.0,0.0,0.0
60.27,0.0,0.0,0.0,0.0,0.0,0.0
60.306,0.0,0.0,0.0,0.0,0.0,0.0
60.338,0.0,0.0,0.0,0.0,0.0,0.0
60.37,0.0,0.0,0.0,0.0,0.0,0.0
60.406,0.0,0.0,0.0,0.0,0.0,0.0
60.438,0.0,0.0,0.0,0.0,0.0,0.0
60.47,0.0,0.0,0.0,0.0,0.0,0.0
60.506,0.0,0.0,0.0,0.0,0.0,0.0
60.538,0.0,0.0,0.0,0.0,0.0,0.0
60.57,0.0,0.0,0.0,0.0,0.0,0.0
60.606,0.0,0.0,0.0,0.0,0.0,0.0
60.638,0.0,0.0,0.0,0.0,0.0,0.0
60.67,0.0,0.0,0.0,0.0,0.0,0.0
60.706,0.0,0.0,0.0,0.0,0.0,0.0
60.738,0.0,0.0,0.0,0.0,0.0,0.0
60.77,0.0,0.0,0.0,0.0,0.0,0.0
60.806,0.0,0.0,0.0,0.0,0.0,0.0
60.83,0.0,0.0,0.0,0.0,0.0,0.0
60.87,0.0,0.0,0.0,0.0,0.0,0.0
60.902,0.0,0.0,0.0,0.0,0.0,0.0
60.934,0.0,0.0,0.0,0.0,0.0,0.0
60.97,0.0,0.0,0.0,0.0,0.0,0.0
60.998,0.0,0.0,0.0,0.0,0.0,0.0
61.034,0.0,0.0,0.0,0.0,0.0,0.0
61.07,0.0,0.0,0.0,0.0,0.0,0.0
61.102,0.0,0.0,0.0,0.0,0.0,0.0
61.13,0.0,0.0,0.0,0.0,0.0,0.0
61.17,0.0,0.0,0.0,0.0,0.0,0.0
61.194,0.0,0.0,0.0,0.0,0.0,0.0
61.234,0.0,0.0,0.0,0.0,0.0,0.0
61.266,0.0,0.0,0.0,0.0,0.0,0.0
61.306,0.0,0.0,0.0,0.0,0.0,0.0
61.338,0.0,0.0,0.0,0.0,0.0,0.0
61.37,0.0,0.0,0.0,0.0,0.0,0.0
61.406,0.0,0.0,0.0,0.0,0.0,0.0
61.438,0.0,0.0,0.0,0.0,0.0,0.0
61.47,0.0,0.0,0.0,0.0,0.0,0.0
61.506,0.0,0.0,0.0,0.0,0.0,0.0
61.538,0.0,0.0,0.0,0.0,0.0,0.0
61.57,0.0,0.0,0.0,0.0,0.0,0.0
61.606,0.0,0.0,0.0,0.0,0.0,0.0
61.638,0.0,0.0,0.0,0.0,0.0,0.0
61.67,0.0,0.0,0.0,0.0,0.0,0.0
61.702,0.0,0.0,0.0,0.0,0.0,0.0
61.738,0.0,0.0,0.0,0.0,0.0,0.0
61.77,0.0,0.0,0.0,0.0,0.0,0.0
61.806,0.0,0.0,0.0,0.0,0.0,0.0
61.83,0.0,0.0,0.0,0.0,0.0,0.0
61.866,0.0,0.0,0.0,0.0,0.0,0.0
61.906,0.0,0.0,0.0,0.0,0.0,0.0
61.934,0.0,0.0,0.0,0.0,0.0,0.0
61.97,0.0,0.0,0.0,0.0,0.0,0.0
62.002,0.0,0.0,0.0,0.0,0.0,0.0
62.034,0.0,0.0,0.0,0.0,0.0,0.0
62.07,0.0,0.0,0.0,0.0,0.0,0.0
62.106,0.0,0.0,0.0,0.0,0.0,0.0
62.138,0.0,0.0,0.0,0.0,0.0,0.0
62.17,0.0,0.0,0.0,0.0,0.0,0.0
62.206,0.0,0.0,0.0,0.0,0.0,0.0
62.238,0.0,0.0,0.0,0.0,0.0,0.0
62.27,0.0,0.0,0.0,0.0,0.0,0.0
